This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is a malicious agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Malicious'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 0, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 1000, 'desired_state': array([[3, 0],
       [3, 4],
       [1, 5],
       [0, 1],
       [5, 0]]), 'initial_state': array([[1, 4],
       [3, 4],
       [4, 5],
       [2, 2],
       [1, 4]])}
| Episode: 0 | Est. returns: 0.8521022796630859 | Returns: [-3.56582589 -1.06972575 -5.30362653 -1.73725984 -3.1510708 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 509 | Est. returns: 1.823727548122406 | Returns: [-0.92651012 -3.44241556 -1.23660033 -1.30378599 -3.98491959] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 510 | Est. returns: 2.9124832153320312 | Returns: [-4.83409755 -4.81956725 -7.22045421 -0.91084399 -6.86657772] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 511 | Est. returns: 1.7712560594081879 | Returns: [-1.6192785  -4.89699279 -6.3905954  -5.03487828 -6.21590985] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 512 | Est. returns: 1.5406785309314728 | Returns: [-4.10163307 -4.03436112 -4.40687052 -3.42624407 -4.57889228] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 513 | Est. returns: 1.4614525735378265 | Returns: [-2.71084307 -3.3739626  -7.40647021 -4.86151371 -2.19219602] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 514 | Est. returns: 1.467864215373993 | Returns: [-1.3081589  -4.17375518 -3.72107869 -4.12442983 -2.55347699] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 515 | Est. returns: 0.7010961771011353 | Returns: [-5.44403362 -2.46808801 -4.20790962 -3.44051426 -4.46332948] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 516 | Est. returns: 1.3586626052856445 | Returns: [-4.96834986 -1.22216696 -3.42283993 -1.23963789 -3.87664436] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 517 | Est. returns: 1.5985055565834045 | Returns: [-3.2735314  -1.68854571 -7.19210179 -1.76260457 -3.78101541] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 518 | Est. returns: 2.4843477606773376 | Returns: [-2.72743488 -4.43878454 -6.35244948 -1.47537755 -1.89083302] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 519 | Est. returns: 1.4818611443042755 | Returns: [-4.32915617 -4.6034383  -4.78828773 -1.95992788 -1.12859304] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 520 | Est. returns: 1.4970101714134216 | Returns: [-2.08921905 -2.81515879 -4.72974708 -4.90987819 -7.51230559] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 521 | Est. returns: 1.370602399110794 | Returns: [-2.14404026 -1.87826503 -5.42094821 -4.9819465  -5.81312417] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 522 | Est. returns: 2.428173065185547 | Returns: [-3.85716383 -4.42072297 -1.37760158 -3.17207392 -3.01344583] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 523 | Est. returns: 1.5427221059799194 | Returns: [-1.9001786  -2.15782789 -3.3810273  -2.28323895 -1.20254008] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 524 | Est. returns: 1.1609086096286774 | Returns: [-5.07841236 -2.05571128 -4.58825659 -2.24741518 -3.02620086] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 525 | Est. returns: 1.9023413062095642 | Returns: [-5.38937342 -3.26179233 -3.33576925 -3.98702893 -5.40364514] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 526 | Est. returns: 2.131667375564575 | Returns: [-1.19824678 -3.42384303 -7.54158665 -2.65186742 -2.74706661] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 527 | Est. returns: 1.772290974855423 | Returns: [-4.03234938 -1.90899528 -3.43639693 -2.98251263 -1.23498831] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 528 | Est. returns: 2.0236030220985413 | Returns: [-3.0928272  -5.7936453  -5.1169379  -1.52102312 -5.05038153] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 529 | Est. returns: 2.0735182762145996 | Returns: [-5.52287924 -5.58364663 -1.24760053 -2.47201982 -6.22716729] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 530 | Est. returns: 2.5143476724624634 | Returns: [-2.64118938 -2.9468317  -7.2033174  -1.1888746  -4.34790657] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 531 | Est. returns: 1.3682935535907745 | Returns: [-2.47272195 -3.97821479 -4.76869601 -2.9266233  -0.79958415] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 532 | Est. returns: 1.014265090227127 | Returns: [-4.0885183  -3.93630474 -2.16024171 -1.34630644 -4.96223134] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 533 | Est. returns: 2.0420931577682495 | Returns: [-4.44566991 -5.47186927 -3.5399549  -4.69433954 -5.93617241] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 534 | Est. returns: 2.2733317017555237 | Returns: [-2.19221458 -2.83672356 -4.19909388 -3.85530454 -3.94697863] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 535 | Est. returns: 1.5270122587680817 | Returns: [-2.67115086 -4.35362758 -2.81541707 -1.94845128 -4.92573044] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 536 | Est. returns: 2.0469709038734436 | Returns: [-4.43053598 -1.48249085 -6.19800645 -3.35615141 -2.89269229] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 537 | Est. returns: 1.3943766951560974 | Returns: [-2.49152065 -1.91566132 -5.27606494 -3.58481417 -2.51030372] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 538 | Est. returns: 2.116910994052887 | Returns: [-1.80291895 -5.32651589 -3.91592754 -2.63387434 -2.03262489] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 539 | Est. returns: 2.2272700667381287 | Returns: [-4.24514897 -4.14986261 -6.3604868  -4.29520475 -3.88955914] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 540 | Est. returns: 0.9973430782556534 | Returns: [-4.01247452 -5.11819973 -3.63752512 -2.97700158 -5.00648705] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 541 | Est. returns: 2.2656493186950684 | Returns: [-3.62077129 -1.18572864 -6.85960045 -3.10494895 -4.89898118] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 542 | Est. returns: 1.0155177861452103 | Returns: [-2.94088982 -3.21338036 -3.46946882 -2.14996679 -6.45794671] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 543 | Est. returns: 1.0684724748134613 | Returns: [-2.57861751 -4.03209188 -3.95539828 -5.72574678 -5.63320576] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 544 | Est. returns: 1.5576930940151215 | Returns: [-3.77751398 -1.81163141 -5.96996878 -0.96185008 -7.01045831] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 545 | Est. returns: 0.8728901743888855 | Returns: [-4.14579685 -2.13717043 -2.12801899 -6.72946059 -2.95740636] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 546 | Est. returns: 0.6914337128400803 | Returns: [-4.03202441 -3.50226399 -1.49998477 -5.6052037  -6.61112346] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 547 | Est. returns: 1.769539713859558 | Returns: [-3.97934132 -2.41134128 -4.55246807 -3.74301688 -6.9426026 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 548 | Est. returns: 0.6807140707969666 | Returns: [-2.21693478 -3.2753016  -2.69650422 -3.92370975 -7.41129071] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 549 | Est. returns: 1.7776102125644684 | Returns: [-3.11012027 -2.44504482 -2.91845065 -1.00395549 -3.15355036] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 550 | Est. returns: 0.9070098698139191 | Returns: [-1.71359415 -4.64461392 -3.71356404 -3.01309705 -5.1713918 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 551 | Est. returns: 1.3537846207618713 | Returns: [-2.34616947 -3.64304346 -5.67731139 -2.68868073 -2.8318449 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 552 | Est. returns: 1.6923660933971405 | Returns: [-4.27913617 -1.53395947 -5.73247164 -2.46862931 -4.66380836] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 553 | Est. returns: 1.635859102010727 | Returns: [-2.62720923 -4.21203482 -4.84956626 -3.38629777 -2.66153892] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 554 | Est. returns: 2.1041488647460938 | Returns: [-4.43648101 -4.07618439 -3.81859075 -5.62626465 -1.19349045] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 555 | Est. returns: 1.4988843202590942 | Returns: [-4.01943306 -3.87316147 -6.27727389 -4.2579145  -1.36333001] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 556 | Est. returns: 1.7795118987560272 | Returns: [-4.74746584 -3.0912468  -4.08860711 -2.09108295 -4.38923835] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 557 | Est. returns: 1.726212501525879 | Returns: [-3.06549247 -3.67539968 -4.49506893 -6.96231143 -4.86921556] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 558 | Est. returns: 1.373288333415985 | Returns: [-6.04836015 -2.73910178 -1.96447777 -2.30373725 -4.84548023] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 559 | Est. returns: 1.5389058887958527 | Returns: [-4.53683473 -3.12433362 -3.44770674 -0.67625233 -7.82625548] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 560 | Est. returns: 1.4231980741024017 | Returns: [-4.78516012 -3.30774604 -1.49074547 -3.25543952 -1.52505744] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 561 | Est. returns: 1.6998251080513 | Returns: [-3.84484871 -1.65063614 -4.08853815 -2.32141867 -6.0665572 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 562 | Est. returns: 0.799286499619484 | Returns: [-2.19515152 -1.67458411 -3.70899155 -2.72232094 -7.97324924] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 563 | Est. returns: 1.3695188462734222 | Returns: [-2.39915237 -2.69889641 -4.74665263 -1.64583401 -3.23010287] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 564 | Est. returns: 2.1048632860183716 | Returns: [-2.42822321 -5.40498869 -2.88422035 -1.97762933 -5.37738868] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 565 | Est. returns: 2.020993947982788 | Returns: [-5.87859291 -3.86667652 -4.93330212 -2.08639857 -6.62100589] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 566 | Est. returns: 1.1840885281562805 | Returns: [-2.22578776 -2.74794851 -3.55821833 -3.20412154 -4.48164511] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 567 | Est. returns: 2.4065060019493103 | Returns: [-2.28478358 -5.2371602  -2.84980462 -2.20329943 -4.6766505 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 568 | Est. returns: 1.3143349587917328 | Returns: [-1.49551926 -2.04070729 -4.4534148  -2.84295754 -3.34230824] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 569 | Est. returns: 1.5019033253192902 | Returns: [-5.35381959 -4.72383011 -3.44920097 -4.38145247 -2.11434654] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 570 | Est. returns: 1.544375240802765 | Returns: [-5.57838706 -1.95346869 -5.1624427  -4.04991008 -2.67676636] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 571 | Est. returns: 1.5092168152332306 | Returns: [-3.85560942 -4.35821319 -1.9968601  -1.76115888 -4.95496806] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 572 | Est. returns: 1.8993172347545624 | Returns: [-4.07931154 -3.73393478 -7.54034427 -3.0719138  -1.52363736] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 573 | Est. returns: 1.7733097076416016 | Returns: [-4.77091618 -2.23102535 -7.57786939 -3.87844898 -6.37972581] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 574 | Est. returns: 1.4361356794834137 | Returns: [-4.61707363 -4.04959898 -2.81182082 -3.23098023 -2.37428821] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 575 | Est. returns: 2.269176721572876 | Returns: [-4.82708032 -1.22029586 -6.36740567 -2.92513406 -4.41039666] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 576 | Est. returns: 0.663969025015831 | Returns: [-4.87076963 -1.7899586  -1.91878753 -1.47750981 -3.56798053] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 577 | Est. returns: 1.9351747334003448 | Returns: [-4.5414602  -2.93011953 -3.884916   -2.3473691  -6.19851953] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 578 | Est. returns: 1.8544071316719055 | Returns: [-4.56361539 -3.14763519 -6.02062674 -2.66729645 -4.52147601] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 579 | Est. returns: 1.5266940593719482 | Returns: [-4.07833816 -4.47645147 -3.66165817 -4.38740442 -7.42797798] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 580 | Est. returns: 1.5914592444896698 | Returns: [-4.37454264 -5.23515119 -5.20259138 -3.63638422 -3.32544291] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 581 | Est. returns: 1.9223534166812897 | Returns: [-3.1513226  -5.27885587 -4.58752732 -1.65147886 -2.80655419] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 582 | Est. returns: 1.579600989818573 | Returns: [-4.93767272 -1.07135294 -4.38338374 -6.02775241 -2.2001678 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 583 | Est. returns: 1.9473797380924225 | Returns: [-5.36855445 -2.83696115 -6.55700624 -5.0651459  -2.72182011] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 584 | Est. returns: 0.8154313415288925 | Returns: [-5.37072584 -2.30305511 -3.94538468 -4.03056048 -4.5426678 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 585 | Est. returns: 1.6693455874919891 | Returns: [-4.43322907 -3.55916748 -1.92621273 -3.49036769 -3.90615708] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 586 | Est. returns: 1.3080628514289856 | Returns: [-5.17235222 -1.96645502 -3.63229949 -2.18910331 -1.86257006] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 587 | Est. returns: 1.061754584312439 | Returns: [-3.18422583 -2.05650255 -6.90358779 -3.60865969 -5.13194862] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 588 | Est. returns: 1.9147076308727264 | Returns: [-5.52836405 -2.01334186 -4.44616406 -4.11211034 -8.01793438] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 589 | Est. returns: 1.7004260122776031 | Returns: [-4.63153635 -1.38473701 -3.80619322 -4.13993276 -3.61399248] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 590 | Est. returns: 1.0782102346420288 | Returns: [-4.02149031 -2.05000862 -4.66325009 -4.16914443 -7.01670139] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 591 | Est. returns: 1.8125080466270447 | Returns: [-4.36020563 -4.20926405 -5.16789908 -1.61557223 -1.75995306] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 592 | Est. returns: 1.3619239628314972 | Returns: [-5.04131531 -2.13090736 -4.57784778 -4.5628773  -2.52116704] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 593 | Est. returns: 0.8518725484609604 | Returns: [-1.46962841 -3.45580142 -4.46900511 -2.70786968 -2.53281366] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 594 | Est. returns: 1.8538492918014526 | Returns: [-2.80760065 -2.78761088 -5.97063962 -4.18476427 -3.6649031 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 595 | Est. returns: 1.7827882766723633 | Returns: [-4.84433977 -1.45993991 -6.56769806 -2.29418442 -1.37173316] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 596 | Est. returns: 1.9046916365623474 | Returns: [-1.10554171 -3.47129833 -4.66337083 -3.78091442 -1.76610091] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 597 | Est. returns: 1.3501022458076477 | Returns: [-3.26184506 -3.10687247 -6.11295974 -1.11633399 -1.64065322] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 598 | Est. returns: 1.681857317686081 | Returns: [-4.73325281 -1.49540161 -4.78133044 -3.71933184 -6.12504876] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
